t_s,sinal_filtrado,janela,classificacao
19.51,4.31488593443715e-05,40,0
19.512,4.771920440943914e-05,40,0
19.514,5.195526299545569e-05,40,0
19.516,5.573743559379071e-05,40,0
19.518,5.895567354205916e-05,40,0
19.52,6.151355186454659e-05,40,0
19.522,6.333204413306313e-05,40,0
19.524,6.435268506705488e-05,40,0
19.526,6.453979438192751e-05,40,0
19.528,6.388151084722724e-05,40,0
19.53,6.238954292956466e-05,40,0
19.532,6.009773996658416e-05,40,0
19.534,5.7059759290683005e-05,40,0
19.536,5.33461846422339e-05,40,0
19.538,4.904141771519184e-05,40,0
19.54,4.4240558460642846e-05,40,0
19.542,3.90463757474589e-05,40,0
19.544,3.356639137506351e-05,40,0
19.546,2.791007384867309e-05,40,0
19.548,2.218615524868635e-05,40,0
19.55,1.6500110014560522e-05,40,0
19.552,1.095183937150718e-05,40,0
19.554,5.633597482064631e-06,40,0
19.556,6.282007134964191e-07,40,0
19.558,-3.9924145823218605e-06,40,0
19.56,-8.168201590487974e-06,40,0
19.562,-1.1851514196994236e-05,40,0
19.564,-1.5007113999043724e-05,40,0
19.566,-1.761174003383218e-05,40,0
19.568,-1.965336997491683e-05,40,0
19.57,-2.113034210992391e-05,40,0
19.572,-2.2050501717674768e-05,40,0
19.574,-2.243046376011916e-05,40,0
19.576,-2.229498125574011e-05,40,0
19.578,-2.167634804079556e-05,40,0
19.58,-2.061377861315591e-05,40,0
19.582,-1.915275300905213e-05,40,0
19.584,-1.7344328907438982e-05,40,0
19.586,-1.5244401197017596e-05,40,0
19.588,-1.2912869399937836e-05,40,0
19.59,-1.0412667019693568e-05,40,0
19.592,-7.808596395465034e-06,40,0
19.594,-5.16591059764579e-06,40,0
19.596,-2.5486286110316635e-06,40,0
19.598,-1.7651958448082584e-08,40,0
19.6,2.371194145610339e-06,40,0
19.602,4.56907512686308e-06,40,0
19.604,6.5359175583949705e-06,40,0
19.606,8.241933847598164e-06,40,0
19.608,9.668785046284478e-06,40,0
19.61,1.081026438211077e-05,40,0
19.612,1.167239312383475e-05,40,0
19.614,1.2272837844948626e-05,40,0
19.616,1.2639603216923064e-05,40,0
19.618,1.2809038236160573e-05,40,0
19.62,1.2823291345873271e-05,40,0
19.622,1.272742003879022e-05,40,0
19.624,1.2566389697415836e-05,40,0
19.626,1.238219949636844e-05,40,0
19.628,1.2211351257295205e-05,40,0
19.63,1.2082819293602036e-05,40,0
19.632,1.2016607000772506e-05,40,0
19.634,1.2022929436309128e-05,40,0
19.636,1.2102039732028284e-05,40,0
19.638,1.2244686480419717e-05,40,0
19.64,1.243314349364139e-05,40,0
19.642,1.264271779857913e-05,40,0
19.644,1.284361940109648e-05,40,0
19.646,1.300305197039086e-05,40,0
19.648,1.3087375867965104e-05,40,0
19.65,1.3064237380995718e-05,40,0
19.652,1.2904627640336116e-05,40,0
19.654,1.258486451952512e-05,40,0
19.656,1.208845498185916e-05,40,0
19.658,1.1407734592158176e-05,40,0
19.66,1.0545149406140956e-05,40,0
19.662,9.51406190463866e-06,40,0
19.664,8.339006686125441e-06,40,0
19.666,7.055364645650939e-06,40,0
19.668,5.7084540161525165e-06,40,0
19.67,4.352048746928441e-06,40,0
19.672,3.046334806538676e-06,40,0
19.674,1.8553384201789208e-06,40,0
19.676,8.439362863912194e-07,40,0
19.678,7.46456355854745e-08,40,0
19.68,-3.9558171084059963e-07,40,0
19.682,-5.183754396933338e-07,40,0
19.684,-2.566285874797685e-07,40,0
19.686,4.132824190461573e-07,40,0
19.688,1.4998503404661202e-06,40,0
19.69,2.995449218131541e-06,40,0
19.692,4.876083663583372e-06,40,0
19.694,7.101950704669883e-06,40,0
19.696,9.61885100822629e-06,40,0
19.698,1.2360399474787942e-05,40,0
19.7,1.5250891050103356e-05,40,0
19.702,1.8208617406809525e-05,40,0
