t_s,sinal_filtrado,janela
12.016,-5.645145509104051e-06,25
12.018,-8.588509218510835e-06,25
12.02,-1.1739568678171767e-05,25
12.022,-1.497317975599453e-05,25
12.024,-1.814473712858969e-05,25
12.026,-2.1096144957145448e-05,25
12.028,-2.3662912144488885e-05,25
12.03,-2.5682059423172833e-05,25
12.032,-2.7000413556137387e-05,25
12.034,-2.7482808401633875e-05,25
12.036,-2.701969470625424e-05,25
12.038,-2.553367764987724e-05,25
12.04,-2.298458485507417e-05,25
12.042,-1.937282008182781e-05,25
12.044,-1.4740913728932069e-05,25
12.046,-9.173276083744687e-06,25
12.048,-2.7941966939208456e-06,25
12.05,4.2358490120098015e-06,25
12.052,1.1725508758240887e-05,25
12.054,1.9459375550587943e-05,25
12.056,2.7206164487083405e-05,25
12.058,3.47280013727772e-05,25
12.06,4.179049582809412e-05,25
12.062,4.817318995182838e-05,25
12.064,5.3679859474420696e-05,25
12.066,5.814799442647502e-05,25
12.068,6.145668406649723e-05,25
12.07,6.353218713897763e-05,25
12.072,6.435070335017672e-05,25
12.074,6.393818322605141e-05,25
12.076,6.236731406531536e-05,25
12.078,5.975204600494256e-05,25
12.08,5.62401653246684e-05,25
12.082,5.200449929018938e-05,25
12.084,4.7233369934977847e-05,25
12.086,4.21209058756856e-05,25
12.088,3.685777265311741e-05,25
12.09,3.162281134392082e-05,25
12.092,2.6575992335929935e-05,25
12.094,2.1852991772651783e-05,25
12.096,1.7561588658747117e-05,25
12.098,1.3779973847974805e-05,25
12.1,1.0556963331977047e-05,25
12.102,7.91402041160331e-06,25
12.104,5.848905365284003e-06,25
12.106,4.340662577797904e-06,25
12.108,3.355518975666697e-06,25
12.11,2.8531360832410783e-06,25
12.112,2.79258240241532e-06,25
12.114,3.1374282522088794e-06,25
12.116,3.859529785728014e-06,25
12.118,4.941297110573849e-06,25
12.12,6.376427619030634e-06,25
12.122,8.16918330710608e-06,25
12.124,1.0332339963146048e-05,25
12.126,1.288399979577634e-05,25
12.128,1.5843551744400473e-05,25
12.13,1.922714544569207e-05,25
12.132,2.3043079039067334e-05,25
12.134,2.728749216159096e-05,25
12.136,3.194072549101796e-05,25
12.138,3.696466717449944e-05,25
12.14,4.230135444563429e-05,25
12.142,4.7873025517388814e-05,25
12.144,5.358369595920116e-05,25
12.146,5.932215008664121e-05,25
12.148,6.496603524056402e-05,25
12.15,7.038661798465423e-05,25
12.152,7.545376457505356e-05,25
12.154,8.004081531408285e-05,25
12.156,8.402915921255212e-05,25
12.158,8.731241129398401e-05,25
12.16,8.980010236263131e-05,25
12.162,9.142072782204585e-05,25
12.164,9.212396483332723e-05,25
12.166,9.188193789858572e-05,25
12.168,9.068956834611256e-05,25
12.17,8.856418483997703e-05,25
12.172,8.554461977386625e-05,25
12.174,8.168996883086652e-05,25
12.176,7.70781094310241e-05,25
12.178,7.180400513866188e-05,25
12.18,6.597777188113115e-05,25
12.182,5.972246174718072e-05,25
12.184,5.317156039230704e-05,25
12.186,4.6466274508925694e-05,25
12.188,3.975272805228632e-05,25
12.19,3.3179142602390605e-05,25
12.192,2.6892991827329904e-05,25
12.194,2.103805834662099e-05,25
12.196,1.5751291294071165e-05,25
12.198,1.115935882128616e-05,25
12.2,7.374853462858055e-06,25
12.202,4.492272306628198e-06,25
12.204,2.584099312135395e-06,25
12.206,1.697436760946321e-06,25
12.208,1.8515850401957691e-06,25
12.21,3.0368022508783e-06,25
12.212,5.214309895134209e-06,25
12.214,8.317514675520618e-06,25
12.216,1.225436078619788e-05,25
12.218,1.691065793046274e-05,25
12.22,2.2154136161415806e-05,25
12.222,2.7838905661808728e-05,25
12.224,3.381000801757039e-05,25
12.226,3.990784177873045e-05,25
12.228,4.59723760993189e-05,25
12.23,5.18471734389564e-05,25
12.232,5.738328855163426e-05,25
12.234,6.244308074632388e-05,25
12.236,6.690388388128367e-05,25
12.238,7.066136764994317e-05,25
12.24,7.363235749233782e-05,25
12.242,7.575691237552491e-05,25
12.244,7.699957882616944e-05,25
12.246,7.734986096981318e-05,25
12.248,7.682198788227924e-05,25
12.25,7.545402042709923e-05,25
12.252,7.330629859089508e-05,25
12.254,7.04592652519134e-05,25
12.256,6.701079420121465e-05,25
12.258,6.307319443169553e-05,25
12.26,5.877000681992823e-05,25
12.262,5.423261731041242e-05,25
12.264,4.959666635249872e-05,25
12.266,4.4998258147542864e-05,25
12.268,4.057004337111705e-05,25
12.27,3.643733596422349e-05,25
12.272,3.2714486982751845e-05,25
12.274,2.9501722505575277e-05,25
12.276,2.6882545155732688e-05,25
12.278,2.492167284406308e-05,25
12.28,2.3663433877191533e-05,25
