t_s,sinal_filtrado,janela,classificacao,class_bin
8.104,-0.000244208010669,540,0,0
8.106,-0.0002451888822126,540,0,0
8.108,-0.0002472620947661,540,0,0
8.109999999999998,-0.0002504054156039,540,0,0
8.112,-0.0002545594463036,540,0,0
8.114,-0.0002596280017441,540,0,0
8.115999999999998,-0.0002654806142823,540,0,0
8.118,-0.0002719572087404,540,0,0
8.12,-0.0002788747778204,540,0,0
8.122,-0.0002860356629141,540,0,0
8.124,-0.0002932368494949,540,0,0
8.125999999999998,-0.0003002795583464,540,0,0
8.128,-0.0003069783879912,540,0,0
8.13,-0.0003131693527259,540,0,0
8.131999999999998,-0.0003187163390244,540,0,0
8.134,-0.0003235157112633,540,0,0
8.136,-0.0003274989695103,540,0,0
8.138,-0.0003306334615028,540,0,0
8.14,-0.0003329211985204,540,0,0
8.141999999999998,-0.0003343958790682,540,0,0
8.144,-0.0003351183223211,540,0,0
8.146,-0.0003351706420743,540,0,0
8.147999999999998,-0.000334649619798,540,0,0
8.15,-0.0003336598375158,540,0,0
8.152,-0.000332307173423,540,0,0
8.154,-0.0003306931994565,540,0,0
8.156,-0.0003289108372538,540,0,0
8.157999999999998,-0.0003270413864294,540,0,0
8.16,-0.0003251528395489,540,0,0
8.162,-0.0003232993061776,540,0,0
8.163999999999998,-0.0003215213623903,540,0,0
8.166,-0.0003198471446845,540,0,0
8.168,-0.0003182939580871,540,0,0
8.17,-0.0003168700809756,540,0,0
8.172,-0.000315576401127,540,0,0
8.173999999999998,-0.0003144075756591,540,0,0
8.176,-0.0003133525718437,540,0,0
8.178,-0.0003123946649995,540,0,0
8.179999999999998,-0.0003115111795067,540,0,0
8.182,-0.000310673394318,540,0,0
8.184,-0.0003098470412582,540,0,0
8.186,-0.0003089936906815,540,0,0
8.188,-0.0003080730896464,540,0,0
8.189999999999998,-0.0003070462720391,540,0,0
8.192,-0.0003058790709231,540,0,0
8.194,-0.0003045455715818,540,0,0
8.195999999999998,-0.0003030310566231,540,0,0
8.198,-0.0003013340947506,540,0,0
8.199999999999998,-0.0002994675755438,540,0,0
8.202,-0.0002974586418368,540,0,0
8.204,-0.0002953475711699,540,0,0
8.205999999999998,-0.0002931856998915,540,0,0
8.208,-0.0002910325075893,540,0,0
8.21,-0.0002889520293123,540,0,0
8.211999999999998,-0.000287008841844,540,0,0
8.214,-0.0002852639470932,540,0,0
8.215999999999998,-0.0002837709132134,540,0,0
8.218,-0.0002825726060714,540,0,0
8.22,-0.0002816987469173,540,0,0
8.221999999999998,-0.0002811643950694,540,0,0
8.224,-0.0002809693301945,540,0,0
8.226,-0.0002810982456769,540,0,0
8.227999999999998,-0.0002815216685556,540,0,0
8.23,-0.0002821975499737,540,0,0
8.231999999999998,-0.0002830734726342,540,0,0
8.234,-0.0002840893804049,540,0,0
8.236,-0.0002851806645977,540,0,0
8.237999999999998,-0.0002862813717455,540,0,0
8.24,-0.0002873272637274,540,0,0
8.242,-0.0002882584866645,540,0,0
8.243999999999998,-0.000289021683469,540,0,0
8.246,-0.0002895714830933,540,0,0
8.247999999999998,-0.0002898713859126,540,0,0
8.25,-0.0002898941246049,540,0,0
8.252,-0.0002896216055756,540,0,0
8.253999999999998,-0.0002890445266987,540,0,0
8.256,-0.0002881617447123,540,0,0
8.258,-0.0002869794614051,540,0,0
8.259999999999998,-0.0002855103157298,540,0,0
8.262,-0.0002837724822234,540,0,0
8.263999999999998,-0.0002817888611171,540,0,0
8.266,-0.0002795864027042,540,0,0
8.268,-0.0002771955508991,540,0,0
8.269999999999998,-0.0002746497293881,540,0,0
8.272,-0.0002719847401238,540,0,0
8.274,-0.0002692379202408,540,0,0
8.276,-0.0002664469371282,540,0,0
8.278,-0.0002636482050976,540,0,0
8.279999999999998,-0.0002608750606157,540,0,0
8.282,-0.0002581559794924,540,0,0
8.284,-0.0002555131855014,540,0,0
8.285999999999998,-0.0002529619410422,540,0,0
8.288,-0.0002505106487719,540,0,0
8.29,-0.0002481617082318,540,0,0
8.292,-0.0002459129456043,540,0,0
8.294,-0.0002437593994345,540,0,0
8.295999999999998,-0.0002416952701656,540,0,0
8.298,-0.0002397158676381,540,0,0
8.3,-0.0002378193833204,540,0,0
8.301999999999998,-0.0002360082918181,540,0,0
8.304,-0.0002342901952195,540,0,0
8.306,-0.0002326779861031,540,0,0
8.308,-0.0002311893058488,540,0,0
8.31,-0.0002298453860779,540,0,0
8.311999999999998,-0.0002286694543004,540,0,0
8.314,-0.0002276849326184,540,0,0
8.316,-0.0002269136435411,540,0,0
8.317999999999998,-0.0002263741627512,540,0,0
8.32,-0.000226080347146,540,0,0
8.322,-0.0002260399587304,540,0,0
8.324,-0.0002262532608758,540,0,0
8.326,-0.0002267115351355,540,0,0
8.327999999999998,-0.0002273956496122,540,0,0
8.33,-0.0002282750216566,540,0,0
8.332,-0.0002293074359878,540,0,0
8.333999999999998,-0.0002304401159436,540,0,0
8.336,-0.000231612209527,540,0,0
8.338,-0.0002327585456442,540,0,0
8.34,-0.000233814262249,540,0,0
8.342,-0.0002347197804452,540,0,0
8.343999999999998,-0.0002354256018314,540,0,0
8.346,-0.0002358964873005,540,0,0
8.348,-0.0002361146553011,540,0,0
8.349999999999998,-0.0002360816729605,540,0,0
8.352,-0.0002358187380166,540,0,0
8.354,-0.0002353651405765,540,0,0
8.356,-0.0002347749000147,540,0,0
8.358,-0.0002341118739226,540,0,0
8.359999999999998,-0.0002334439471435,540,0,0
8.362,-0.0002328371073435,540,0,0
8.364,-0.0002323502068481,540,0,0
8.365999999999998,-0.0002320310061415,540,0,0
8.368,-0.0002319137911794,540,0,0
8.37,-0.0002320185608311,540,0,0
8.372,-0.0002323515489353,540,0,0
8.374,-0.0002329066997356,540,0,0
8.375999999999998,-0.0002336676747513,540,0,0
8.378,-0.000234610040824,540,0,0
8.38,-0.0002357034401447,540,0,0
8.381999999999998,-0.0002369137010715,540,0,0
8.384,-0.0002382049380767,540,0,0
8.386,-0.000239541669882,540,0,0
8.388,-0.0002408908721016,540,0,0
8.39,-0.0002422237447765,540,0,0
8.391999999999998,-0.0002435169094562,540,0,0
8.394,-0.0002447528151068,540,0,0
8.396,-0.0002459193084988,540,0,0
8.397999999999998,-0.0002470085210078,540,0,0
8.4,-0.0002480153383962,540,0,0
8.402,-0.0002489357198846,540,0,0
8.404,-0.0002497650749137,540,0,0
8.406,-0.0002504968750632,540,0,0
8.407999999999998,-0.0002511216993357,540,0,0
8.41,-0.000251626931036,540,0,0
8.412,-0.0002519972750796,540,0,0
8.413999999999998,-0.0002522161210737,540,0,0
8.416,-0.0002522675739606,540,0,0
8.418,-0.0002521387850058,540,0,0
8.42,-0.000251822119408,540,0,0
8.422,-0.0002513167334303,540,0,0
8.423999999999998,-0.0002506292889364,540,0,0
8.426,-0.0002497737474474,540,0,0
8.428,-0.0002487703837767,540,0,0
8.429999999999998,-0.0002476442806089,540,0,0
8.432,-0.0002464235860329,540,0,0
8.434,-0.0002451377518813,540,0,0
8.436,-0.0002438158696495,540,0,0
8.438,-0.0002424851422912,540,0,0
8.439999999999998,-0.000241169510604,540,0,0
8.442,-0.0002398884817442,540,0,0
8.444,-0.0002386562429498,540,0,0
8.445999999999998,-0.0002374811505146,540,0,0
8.448,-0.0002363656519143,540,0,0
8.449999999999998,-0.0002353066330094,540,0,0
8.452,-0.0002342960954724,540,0,0
8.454,-0.0002333219891957,540,0,0
8.455999999999998,-0.0002323689905026,540,0,0
8.458,-0.0002314190573731,540,0,0
8.46,-0.0002304516961035,540,0,0
8.461999999999998,-0.0002294439888966,540,0,0
8.464,-0.0002283704983153,540,0,0
8.465999999999998,-0.0002272031544089,540,0,0
8.468,-0.0002259111738628,540,0,0
8.47,-0.0002244610257853,540,0,0
8.471999999999998,-0.0002228164901821,540,0,0
8.474,-0.0002209389253943,540,0,0
8.476,-0.0002187878916021,540,0,0
8.477999999999998,-0.0002163222182974,540,0,0
8.48,-0.0002135014806233,540,0,0
8.481999999999998,-0.0002102877315873,540,0,0
8.484,-0.0002066472735232,540,0,0
8.486,-0.0002025522546803,540,0,0
8.487999999999998,-0.0001979819379023,540,0,0
8.49,-0.0001929235889203,540,0,0
8.492,-0.0001873730336024,540,0,0
8.493999999999998,-0.0001813349849687,540,0,0
8.496,-0.0001748232084551,540,0,0
8.497999999999998,-0.0001678604947615,540,0,0
8.5,-0.000160478306424,540,0,0
8.502,-0.0001527159239662,540,0,0
8.503999999999998,-0.0001446189712624,540,0,0
8.506,-0.0001362373318524,540,0,0
8.508,-0.0001276226247851,540,0,0
8.509999999999998,-0.000118825520109,540,0,0
8.512,-0.0001098931895419,540,0,0
8.513999999999998,-0.0001008671093803,540,0,0
8.516,-9.1781319521558e-05,540,0,0
8.518,-8.266117186876371e-05,540,0,0
8.519999999999998,-7.352260685974147e-05,540,0,0
8.522,-6.437203766765101e-05,540,0,0
8.524,-5.520692157413427e-05,540,0,0
8.526,-4.601701502361127e-05,540,0,0
8.528,-3.678616768343463e-05,540,0,0
8.529999999999998,-2.749438186135208e-05,540,0,0
8.532,-1.8119814771510846e-05,540,0,0
8.534,-8.640456842856415e-06,540,0,0
8.535999999999998,9.64646359993272e-07,540,0,0
8.538,1.0714601089388585e-05,540,0,0
8.54,2.0626143850782945e-05,540,0,0
8.542,3.071317608340335e-05,540,0,0
8.544,4.098616949607119e-05,540,0,0
8.545999999999998,5.1451358885599033e-05,540,0,0
8.548,6.210977625063865e-05,540,0,0
8.55,7.295629868767489e-05,540,0,0
8.551999999999998,8.397892994165068e-05,540,0,0
8.554,9.515848474150013e-05,540,0,0
8.556,0.000106468717782,540,0,0
8.558,0.0001178768009757,540,0,0
8.56,0.0001293439773704,540,0,0
8.561999999999998,0.0001408262424914,540,0,0
8.564,0.0001522749931764,540,0,0
8.566,0.0001636376675924,540,0,0
8.567999999999998,0.0001748584203955,540,0,0
8.57,0.0001858788323592,540,0,0
8.572,0.0001966385941053,540,0,0
8.574,0.0002070760895502,540,0,0
8.576,0.0002171288602297,540,0,0
8.577999999999998,0.0002267340265538,540,0,0
8.58,0.0002358288215039,540,0,0
8.582,0.0002443514175622,540,0,0
8.583999999999998,0.0002522421870011,540,0,0
8.586,0.0002594454374698,540,0,0
8.588,0.0002659115386447,540,0,0
8.59,0.0002715992501255,540,0,0
8.592,0.0002764780181915,540,0,0
8.593999999999998,0.0002805300358063,540,0,0
8.596,0.0002837519234202,540,0,0
8.598,0.0002861559399413,540,0,0
8.599999999999998,0.0002877706442278,540,0,0
8.602,0.0002886409092325,540,0,0
8.604,0.0002888271854721,540,0,0
8.606,0.0002884039491389,540,0,0
8.608,0.000287457350059,540,0,0
8.609999999999998,0.0002860821744673,540,0,0
8.612,0.0002843783355862,540,0,0
8.614,0.000282447175712,540,0,0
8.615999999999998,0.0002803878774833,540,0,0
8.618,0.0002782942292749,540,0,0
8.62,0.0002762518968853,540,0,0
8.622,0.0002743362643065,540,0,0
8.624,0.0002726108469337,540,0,0
8.625999999999998,0.0002711262528274,540,0,0
8.628,0.0002699196628986,540,0,0
8.63,0.0002690148094625,540,0,0
8.631999999999998,0.0002684224406392,540,0,0
8.634,0.0002681412476671,540,0,0
8.636,0.0002681591955913,540,0,0
8.638,0.0002684551490523,540,0,0
8.64,0.0002690006494428,540,0,0
8.641999999999998,0.0002697616938868,540,0,0
8.644,0.0002707003919826,540,0,0
8.646,0.0002717764253384,540,0,0
8.647999999999998,0.000272948290758,540,0,0
8.65,0.0002741743451645,540,0,0
8.652,0.0002754136721452,540,0,0
8.654,0.000276626768314,540,0,0
8.656,0.0002777760355332,540,0,0
8.657999999999998,0.0002788260834416,540,0,0
8.66,0.0002797438872013,540,0,0
8.662,0.0002804988842525,540,0,0
8.663999999999998,0.0002810631115712,540,0,0
8.666,0.0002814114707141,540,0,0
8.668,0.0002815221621422,540,0,0
8.67,0.0002813772698958,540,0,0
8.672,0.0002809634301354,540,0,0
8.673999999999998,0.0002802724993922,540,0,0
8.676,0.0002793021451752,540,0,0
8.678,0.0002780562961353,540,0,0
8.679999999999998,0.0002765453999864,540,0,0
8.682,0.0002747864440935,540,0,0
8.684,0.0002728027017475,540,0,0
8.686,0.0002706231831405,540,0,0
8.688,0.0002682817967217,540,0,0
8.689999999999998,0.00026581626197,540,0,0
8.692,0.0002632668523315,540,0,0
8.694,0.0002606750749035,540,0,0
8.695999999999998,0.0002580823950721,540,0,0
8.698,0.0002555290809832,540,0,0
8.699999999999998,0.0002530531855857,540,0,0
8.702,0.0002506896296844,540,0,0
8.704,0.0002484693214298,540,0,0
8.705999999999998,0.0002464182537744,540,0,0
8.708,0.0002445565573368,540,0,0
8.71,0.000242897542152,540,0,0
8.711999999999998,0.0002414468212217,540,0,0
8.714,0.0002402016480072,540,0,0
8.715999999999998,0.000239150602788,540,0,0
8.718,0.0002382737338306,540,0,0
8.72,0.0002375432157611,540,0,0
8.721999999999998,0.0002369245399822,540,0,0
8.724,0.0002363781996638,540,0,0
8.726,0.0002358617724286,540,0,0
8.727999999999998,0.0002353322431374,540,0,0
8.73,0.0002347483640045,540,0,0
8.731999999999998,0.0002340728391384,540,0,0
8.734,0.0002332741516196,540,0,0
8.736,0.000232327910098,540,0,0
8.737999999999998,0.0002312176583831,540,0,0
8.74,0.0002299351524953,540,0,0
8.742,0.0002284801606112,540,0,0
8.743999999999998,0.0002268598792998,540,0,0
8.746,0.0002250880780098,540,0,0
8.747999999999998,0.0002231840772569,540,0,0
8.75,0.0002211716410319,540,0,0
8.752,0.0002190778405521,540,0,0
8.753999999999998,0.0002169319397025,540,0,0
8.756,0.0002147643578663,540,0,0
8.758,0.0002126057672877,540,0,0
8.759999999999998,0.0002104863680268,540,0,0
8.762,0.0002084353535154,540,0,0
8.763999999999998,0.0002064805444129,540,0,0
8.766,0.0002046481447211,540,0,0
8.768,0.000202962572257,540,0,0
8.769999999999998,0.0002014463306705,540,0,0
8.772,0.0002001199084653,540,0,0
8.774,0.0001990017006889,540,0,0
8.776,0.000198107945842,540,0,0
8.778,0.0001974526547557,540,0,0
8.779999999999998,0.000197047488389,540,0,0
8.782,0.0001969015320775,540,0,0
8.784,0.0001970209247147,540,0,0
8.785999999999998,0.0001974083307414,540,0,0
8.788,0.0001980622802127,540,0,0
8.79,0.0001989764373861,540,0,0
8.792,0.0002001388854001,540,0,0
8.794,0.0002015315298744,540,0,0
8.795999999999998,0.0002031297229425,540,0,0
8.798,0.0002049021888522,540,0,0
8.8,0.0002068112987685,540,0,0
8.801999999999998,0.0002088137079195,540,0,0
8.804,0.0002108613412323,540,0,0
8.806,0.0002129026943909,540,0,0
8.808,0.0002148844012487,540,0,0
8.81,0.0002167529987122,540,0,0
8.811999999999998,0.0002184567907106,540,0,0
8.814,0.0002199476794731,540,0,0
8.816,0.0002211828157176,540,0,0
8.817999999999998,0.0002221259369859,540,0,0
8.82,0.0002227483109056,540,0,0
8.822,0.0002230292582729,540,0,0
8.824,0.0002229562834529,540,0,0
8.826,0.0002225248779909,540,0,0
8.827999999999998,0.0002217380800505,540,0,0
8.83,0.0002206058638903,540,0,0
8.832,0.0002191444097435,540,0,0
8.833999999999998,0.000217375283962,540,0,0
8.836,0.0002153245538379,540,0,0
8.838,0.0002130218697612,540,0,0
8.84,0.0002104995620796,540,0,0
8.842,0.0002077918120811,540,0,0
8.843999999999998,0.0002049339536351,540,0,0
8.846,0.0002019619344178,540,0,0
8.848,0.0001989119178183,540,0,0
8.849999999999998,0.0001958199593458,540,0,0
8.852,0.0001927216672912,540,0,0
8.854,0.0001896517663681,540,0,0
8.856,0.0001866435206788,540,0,0
8.858,0.000183728025041,540,0,0
8.859999999999998,0.000180933422213,540,0,0
8.862,0.0001782841306424,540,0,0
8.864,0.0001758001684765,540,0,0
8.865999999999998,0.0001734966435013,540,0,0
8.868,0.0001713834571996,540,0,0
8.87,0.0001694652508756,540,0,0
8.872,0.0001677416044657,540,0,0
8.874,0.0001662074837535,540,0,0
8.875999999999998,0.0001648539161094,540,0,0
8.878,0.0001636688515122,540,0,0
8.88,0.0001626381297205,540,0,0
8.881999999999998,0.0001617464364772,540,0,0
8.884,0.000160978115893,540,0,0
8.886,0.0001603177284136,540,0,0
8.888,0.0001597502954296,540,0,0
8.89,0.0001592612310461,540,0,0
8.891999999999998,0.0001588360113316,540,0,0
8.894,0.0001584596610374,540,0,0
8.896,0.0001581161438714,540,0,0
8.897999999999998,0.0001577877350742,540,0,0
8.9,0.000157454454306,540,0,0
8.902,0.0001570936509659,540,0,0
8.904,0.0001566798475659,540,0,0
8.906,0.0001561849362343,540,0,0
8.907999999999998,0.0001555787795531,540,0,0
8.91,0.0001548302000669,540,0,0
8.912,0.0001539082748929,540,0,0
8.913999999999998,0.0001527838038415,540,0,0
8.916,0.0001514308007073,540,0,0
8.918,0.0001498278649208,540,0,0
8.92,0.0001479593175004,540,0,0
8.922,0.0001458160263314,540,0,0
8.923999999999998,0.0001433958961148,540,0,0
8.926,0.0001407040453148,540,0,0
8.928,0.0001377527167632,540,0,0
8.929999999999998,0.0001345609602241,540,0,0
8.932,0.0001311540986199,540,0,0
8.934,0.0001275629746997,540,0,0
8.936,0.0001238229909343,540,0,0
8.938,0.0001199729954938,540,0,0
8.939999999999998,0.0001160541065427,540,0,0
8.942,0.0001121085845072,540,0,0
8.944,0.0001081788537875,540,0,0
8.945999999999998,0.0001043067506405,540,0,0
8.948,0.0001005330414486,540,0,0
8.949999999999998,9.689721876852024e-05,540,0,0
8.952,9.34375419221742e-05,540,0,0
8.954,9.019124509590588e-05,540,0,0
8.955999999999998,8.719479377420912e-05,540,0,0
8.958,8.448404358262269e-05,540,0,0
8.96,8.209416237389485e-05,540,0,0
8.961999999999998,8.00592226179657e-05,540,0,0
8.964,7.8411440519489e-05,540,0,0
8.965999999999998,7.718010348481279e-05,540,0,0
8.968,7.639026970715324e-05,540,0,0
8.97,7.606134043522225e-05,540,0,0
8.971999999999998,7.620560591411632e-05,540,0,0
8.974,7.682686010462173e-05,540,0,0
8.976,7.791917215416982e-05,540,0,0
8.977999999999998,7.946589490990337e-05,540,0,0
8.98,8.14389818054625e-05,540,0,0
8.981999999999998,8.379867241990844e-05,540,0,0
8.984,8.64935931518924e-05,540,0,0
8.986,8.946130233596894e-05,540,0,0
8.987999999999998,9.262928998019172e-05,540,0,0
8.99,9.591642563062292e-05,540,0,0
8.992,9.923483925296796e-05,540,0,0
8.993999999999998,0.0001024922194669,540,0,0
8.996,0.0001055945123579,540,0,0
8.997999999999998,0.0001084489908799,540,0,0
9.0,0.000110967632294,541,0,0
9.002,0.0001130706885234,541,0,0
9.003999999999998,0.0001146902696309,541,0,0
9.006,0.0001157737031238,541,0,0
9.008,0.0001162864059814,541,0,0
9.01,0.0001162140247215,541,0,0
9.012,0.0001155636530939,541,0,0
9.014,0.0001143640089962,541,0,0
9.016,0.0001126645295297,541,0,0
9.018,0.0001105334215821,541,0,0
9.02,0.0001080547814595,541,0,0
9.022,0.0001053249603634,541,0,0
9.024,0.0001024483877422,541,0,0
9.026,9.953306721679696e-05,541,0,0
9.028,9.668594561418912e-05,541,0,0
9.03,9.400834608772152e-05,541,0,0
9.032,9.159165775712557e-05,541,0,0
9.034,8.95134782862416e-05,541,0,0
9.036,8.783440180117415e-05,541,0,0
9.038,8.659562454879652e-05,541,0,0
9.04,8.581749730783984e-05,541,0,0
9.042,8.549908545284128e-05,541,0,0
9.044,8.561872083330355e-05,541,0,0
9.046,8.613547482927405e-05,541,0,0
9.048,8.699146597366419e-05,541,0,0
9.05,8.811491782617326e-05,541,0,0
9.052,8.942386395487002e-05,541,0,0
9.054,9.083034087856304e-05,541,0,0
9.056,9.224483628237854e-05,541,0,0
9.058,9.35807010642866e-05,541,0,0
9.06,9.475821339044091e-05,541,0,0
9.062,9.570801038942628e-05,541,0,0
9.064,9.637367429126048e-05,541,0,0
9.066,9.671336009868756e-05,541,0,0
9.068,9.670046102429953e-05,541,0,0
9.07,9.632340248258916e-05,541,0,0
9.072,9.558471229299168e-05,541,0,0
9.074,9.449952356868854e-05,541,0,0
9.076,9.3093643414134e-05,541,0,0
9.078,9.14013009410974e-05,541,0,0
9.08,8.946269901390514e-05,541,0,0
9.082,8.73215295299641e-05,541,0,0
9.084,8.502264067058638e-05,541,0,0
9.086,8.261003667650445e-05,541,0,0
9.088,8.012533542570377e-05,541,0,0
9.09,7.760671649582632e-05,541,0,0
9.092,7.508829084617262e-05,541,0,0
9.094,7.25997500982509e-05,541,0,0
9.096,7.016613483171026e-05,541,0,0
9.098,6.780759827759154e-05,541,0,0
9.1,6.553911608320217e-05,541,0,0
9.102,6.337017869678985e-05,541,0,0
9.104,6.130457011870848e-05,541,0,0
9.106,5.934035647667505e-05,541,0,0
9.108,5.747017001455689e-05,541,0,0
9.11,5.5681800404939e-05,541,0,0
9.112,5.395903937008208e-05,541,0,0
9.114,5.228270146691496e-05,541,0,0
9.116,5.063176488916767e-05,541,0,0
9.118,4.89846102833982e-05,541,0,0
9.12,4.732034439778047e-05,541,0,0
9.122,4.562016191980587e-05,541,0,0
9.124,4.3868641019717607e-05,541,0,0
9.126,4.205482574038818e-05,541,0,0
9.128,4.0172953530954256e-05,541,0,0
9.13,3.822274230001496e-05,541,0,0
9.132,3.620923550838376e-05,541,0,0
9.134,3.4142282682040325e-05,541,0,0
9.136,3.20357771823316e-05,541,0,0
9.138000000000002,2.9906769144023324e-05,541,0,0
9.14,2.777452621799891e-05,541,0,0
9.142,2.565955449090489e-05,541,0,0
9.144,2.358255338964108e-05,541,0,0
9.146,2.1563289602475468e-05,541,0,0
9.148,1.961943340743707e-05,541,0,0
9.15,1.7765471488846717e-05,541,0,0
9.152,1.6011850995290413e-05,541,0,0
9.154000000000002,1.4364495187787468e-05,541,0,0
9.156,1.2824762551945964e-05,541,0,0
9.158,1.1389824619902668e-05,541,0,0
9.16,1.0053354942446608e-05,541,0,0
9.162,8.806389531406286e-06,541,0,0
9.164,7.638246111962634e-06,541,0,0
9.166,6.537451764761635e-06,541,0,0
9.168,5.492687049147679e-06,541,0,0
9.170000000000002,4.493776211168891e-06,541,0,0
9.172,3.532724489047909e-06,541,0,0
9.174,2.6047384751353645e-06,541,0,0
9.176,1.7090985813831936e-06,541,0,0
9.178,8.497231142325492e-07,541,0,0
9.18,3.529514369761621e-08,541,0,0
9.182,-7.210909284660852e-07,541,0,0
9.184,-1.4027027885797522e-06,541,0,0
9.186000000000002,-1.990226534090456e-06,541,0,0
9.188,-2.462948296584176e-06,541,0,0
9.19,-2.7999420910285234e-06,541,0,0
9.192,-2.981216257648614e-06,541,0,0
9.194,-2.988831977281704e-06,541,0,0
9.196,-2.8080226329323325e-06,541,0,0
9.198,-2.4283053388053007e-06,541,0,0
9.2,-1.844512208967624e-06,541,0,0
9.202000000000002,-1.0576269174135185e-06,541,0,0
9.204,-7.533066025866709e-08,541,0,0
9.206,1.0877653324941777e-06,541,0,0
9.208,2.410148581374172e-06,541,0,0
9.21,3.863620134006505e-06,541,0,0
9.212,5.413658744088178e-06,541,0,0
9.214,7.0199659137072006e-06,541,0,0
9.216,8.637278439549434e-06,541,0,0
9.218000000000002,1.021654667709274e-05,541,0,0
9.22,1.170652938650418e-05,541,0,0
9.222,1.305575723528172e-05,541,0,0
9.224,1.4214702505572728e-05,541,0,0
9.226,1.5137910873564232e-05,541,0,0
9.228,1.578583763366342e-05,541,0,0
9.23,1.612619242379104e-05,541,0,0
9.232,1.613471032931742e-05,541,0,0
9.234000000000002,1.5795387410296047e-05,541,0,0
9.236,1.510029446822549e-05,541,0,0
9.238,1.4049084957871976e-05,541,0,0
9.24,1.2648255932421631e-05,541,0,0
9.242,1.091015952478896e-05,541,0,0
9.244,8.851753203079781e-06,541,0,0
9.246,6.493135196188626e-06,541,0,0
9.248,3.85600293252641e-06,541,0,0
9.25,9.622403758487837e-07,541,0,0
9.252,-2.167160026842907e-06,541,0,0
9.254,-5.512714259988764e-06,541,0,0
9.256,-9.056606058732675e-06,541,0,0
9.258,-1.2782516356071625e-05,541,0,0
9.26,-1.6675309049035876e-05,541,0,0
9.262,-2.072072344640128e-05,541,0,0
9.264,-2.490511539059265e-05,541,0,0
9.266,-2.9215167607431264e-05,541,0,0
9.268,-3.3637419914773495e-05,541,0,0
9.27,-3.815748959892753e-05,541,0,0
9.272,-4.2758957371308525e-05,541,0,0
9.274,-4.742204210647362e-05,541,0,0
9.276,-5.212231282130724e-05,541,0,0
9.278,-5.682972858038658e-05,541,0,0
9.28,-6.150823493391781e-05,541,0,0
9.282,-6.611601299459667e-05,541,0,0
9.284,-7.060634136178248e-05,541,0,0
9.286,-7.492895036303704e-05,541,0,0
9.288,-7.903174170753282e-05,541,0,0
9.29,-8.286278650915723e-05,541,0,0
9.292,-8.637254385463009e-05,541,0,0
9.294,-8.95162174248295e-05,541,0,0
9.296,-9.225609646981908e-05,541,0,0
9.298,-9.456366216877696e-05,541,0,0
9.3,-9.642123514848836e-05,541,0,0
9.302,-9.782301053759852e-05,541,0,0
9.304,-9.877544534830596e-05,541,0,0
9.306,-9.929708002543008e-05,541,0,0
9.308,-9.94179464831411e-05,541,0,0
9.31,-9.91787110961624e-05,541,0,0
9.312,-9.862962349008426e-05,541,0,0
9.314,-9.782922916804786e-05,541,0,0
9.316,-9.684271986139556e-05,541,0,0
9.318,-9.573979189936824e-05,541,0,0
9.32,-9.459197134676308e-05,541,0,0
9.322,-9.34695143429509e-05,541,0,0
9.324,-9.243814097655627e-05,541,0,0
9.326,-9.15559427614608e-05,541,0,0
9.328,-9.087077791005384e-05,541,0,0
9.33,-9.041835303071383e-05,541,0,0
9.332,-9.022105263640206e-05,541,0,0
9.334,-9.028749216420362e-05,541,0,0
9.336,-9.061275967719712e-05,541,0,0
9.338,-9.117933329894968e-05,541,0,0
9.34,-9.195865197500812e-05,541,0,0
9.342,-9.291325301361337e-05,541,0,0
9.344,-9.399929994890812e-05,541,0,0
9.346,-9.516925450311514e-05,541,0,0
9.348,-9.637442740228684e-05,541,0,0
9.35,-9.756718368309984e-05,541,0,0
9.352,-9.87026728151372e-05,541,0,0
9.354,-9.97400817397301e-05,541,0,0
9.356,-0.0001006435297275,541,0,0
9.358,-0.0001013827868347,541,0,0
9.36,-0.0001019339713711,541,0,0
9.362,-0.0001022802808867,541,0,0
9.364,-0.0001024126874454,541,0,0
9.366,-0.0001023304369665,541,0,0
9.368,-0.0001020411712358,541,0,0
9.37,-0.0001015605518961,541,0,0
9.372,-0.0001009113883044,541,0,0
9.374,-0.0001001224019512,541,0,0
9.376,-9.922683504492492e-05,541,0,0
9.378,-9.82610930033664e-05,541,0,0
9.38,-9.726351292071082e-05,541,0,0
9.382,-9.627322867125528e-05,541,0,0
9.384,-9.532902657418618e-05,541,0,0
9.386,-9.44680952406728e-05,541,0,0
9.388000000000002,-9.372466121326577e-05,541,0,0
9.39,-9.31286164554978e-05,541,0,0
9.392,-9.270431769991452e-05,541,0,0
9.394,-9.246972490771943e-05,541,0,0
9.396,-9.24359478377412e-05,541,0,0
9.398,-9.26071356258664e-05,541,0,0
9.4,-9.298054537123986e-05,541,0,0
9.402,-9.354661538373356e-05,541,0,0
9.404000000000002,-9.428895270712088e-05,541,0,0
9.406,-9.518427540411712e-05,541,0,0
9.408,-9.620245264233904e-05,541,0,0
9.41,-9.73068018015232e-05,541,0,0
9.412,-9.845472640862546e-05,541,0,0
9.414,-9.959866072917144e-05,541,0,0
9.416,-0.0001006871983261,541,0,0
9.418,-0.000101666275499,541,0,0
9.420000000000002,-0.0001024803590513,541,0,0
9.422,-0.0001030737019901,541,0,0
9.424,-0.0001033918073173,541,0,0
9.426,-0.0001033832245905,541,0,0
9.428,-0.000103001694271,541,0,0
9.43,-0.0001022085060761,541,0,0
9.432,-0.0001009748295705,541,0,0
