mean,std,min,max,ptp,abs_mean,abs_max,skew,kurt,zcr_median,janela,y
-0.0018865937994822996,2.7905786415843847e-05,-0.0019474936111394,-0.0016514671111394,0.00029602649999999997,0.0018865937994822996,0.0019474936111394,4.96534600857501,30.89263916930782,0.020080321285140562,85,0
-0.0015932246634536964,0.0002659872634115232,-0.0019941512111394,-0.0009354617111394,0.0010586894999999998,0.0015932246634536964,0.0019941512111394,0.6693502694688933,-0.38839743368970403,0.22088353413654618,86,0
-0.0013449796529394014,0.0003717525485911334,-0.0019787116111394,-0.0007180731111394,0.0012606385,0.0013449796529394014,0.0019787116111394,0.008371559563532173,-1.3169972686952451,0.23694779116465864,87,0
-0.0012251094299394003,0.00036660879834687346,-0.0018161844111394,-0.0006130451111394,0.0012031393,0.0012251094299394003,0.0018161844111394,-0.008947488948337974,-1.33274581879752,0.24497991967871485,88,0
-0.001148105828539401,0.0003600651959683945,-0.0016972898111394,-0.0005845375111394,0.0011127523,0.001148105828539401,0.0016972898111394,0.031918914752083215,-1.4491074567598188,0.24096385542168675,89,0
-0.0010911240003394008,0.0003613065967339076,-0.0016400689111394,-0.0005139703111394,0.0011260986,0.0010911240003394008,0.0016400689111394,0.044782106730043514,-1.3967417751308842,0.24096385542168675,90,0
-0.0010523260279394018,0.00034581805867088745,-0.0015848324111394,-0.0005007087111394,0.0010841237,0.0010523260279394018,0.0015848324111394,0.04253544710074851,-1.4460407070022514,0.24096385542168675,91,0
-0.0010293784747394032,0.0003560916882194259,-0.0015764713111394,-0.0004727456111394,0.0011037256999999999,0.0010293784747394032,0.0015764713111394,0.021297549867799435,-1.4152684949757754,0.23694779116465864,92,0
-0.000978928468539402,0.0003584100927876434,-0.0015440917111394,-0.0004537244111394,0.0010903673,0.000978928468539402,0.0015440917111394,-0.1173948931824242,-1.4510784133951766,0.23694779116465864,93,0
-0.0010006578421394008,0.0003420778877698749,-0.0015309753111394,-0.0004545230111394,0.0010764523,0.0010006578421394008,0.0015309753111394,0.08483989449236486,-1.3794631320838,0.24096385542168675,94,0
-0.0011164005615394031,0.0004447877699501657,-0.0019848100111394,-0.0004199654111394,0.0015648446000000003,0.0011164005615394031,0.0019848100111394,-0.17055341172575356,-1.0478676330041574,0.20481927710843373,95,0
