t_s,sinal_filtrado,janela,classificacao
10.602,-5.813612217550932e-05,11,0
10.604,-6.549632579296552e-05,11,0
10.606,-7.120409676032648e-05,11,0
10.608,-7.520002154769963e-05,11,0
10.61,-7.746766777690487e-05,11,0
10.612,-7.802978306101571e-05,11,0
10.614,-7.694345784659123e-05,11,0
10.616,-7.429458882975438e-05,11,0
10.618,-7.019202191522812e-05,11,0
10.62,-6.476178931177581e-05,11,0
10.622,-5.814185804281636e-05,11,0
10.624,-5.047772502816086e-05,11,0
10.626,-4.191900028389468e-05,11,0
10.628,-3.2616879649926726e-05,11,0
10.63,-2.272224176085269e-05,11,0
10.632,-1.23840700567441e-05,11,0
10.634,-1.7479651378888693e-06,11,0
10.636,9.04538235526487e-06,11,0
10.638,1.986177205689647e-05,11,0
10.64,3.05750213104651e-05,11,0
10.642,4.106822780317135e-05,11,0
10.644,5.123451293914808e-05,11,0
10.646,6.097706641151347e-05,11,0
10.648,7.020850254826643e-05,11,0
10.65,7.884976569594524e-05,11,0
10.652,8.682897358628192e-05,11,0
10.654,9.408058598747016e-05,11,0
10.656,0.0001005451343319,11,0
10.658,0.0001061695286649,11,0
10.66,0.0001109077827868,11,0
10.662,0.0001147219461655,11,0
10.664,0.0001175831029471,11,0
10.666,0.0001194724158853,11,0
10.668,0.0001203822506254,11,0
10.67,0.000120317361461,11,0
10.672,0.000119296005608,11,0
10.674,0.0001173507719986,11,0
10.676,0.000114528883483,11,0
10.678,0.0001108917232977,11,0
10.68,0.0001065133566447,11,0
10.682,0.0001014779226447,11,0
10.684,9.58759903487776e-05,11,0
10.686,8.980025232388913e-05,11,0
10.688,8.334113790321444e-05,11,0
10.69,7.658294821796654e-05,11,0
10.692,6.960094823003209e-05,11,0
10.694,6.245959135588927e-05,11,0
10.696,5.5211800146826994e-05,11,0
10.698,4.78990620562659e-05,11,0
10.7,4.055206384390183e-05,11,0
10.702,3.3191650317430346e-05,11,0
10.704,2.582999255040804e-05,11,0
10.706,1.8471962524160256e-05,11,0
10.708,1.1116808265596353e-05,11,0
10.71,3.760239542534245e-06,11,0
10.712,-3.6030653432764208e-06,11,0
10.714,-1.0976675893110307e-05,11,0
10.716,-1.83595896626666e-05,11,0
10.718,-2.5743587128229112e-05,11,0
10.72,-3.311086227159932e-05,11,0
10.722,-4.043196008487096e-05,11,0
10.724,-4.766409232143572e-05,11,0
10.726,-5.475002952602562e-05,11,0
10.728,-6.161790680215603e-05,11,0
10.73,-6.818234090327713e-05,11,0
10.732,-7.43471593188789e-05,11,0
10.734,-8.000978358167388e-05,11,0
10.736,-8.506697503614064e-05,11,0
10.738,-8.942136738793966e-05,11,0
10.74,-9.298806900432212e-05,11,0
10.742,-9.570062985256764e-05,11,0
10.744,-9.751577858869226e-05,11,0
10.746,-9.841648764164184e-05,11,0
10.748,-9.841309087482848e-05,11,0
10.75,-9.75423495445974e-05,11,0
10.752,-9.58645324268648e-05,11,0
10.754,-9.345874493425158e-05,11,0
10.756,-9.041691562510996e-05,11,0
10.758,-8.683702960762685e-05,11,0
10.76,-8.281636171615811e-05,11,0
10.762,-7.844553803820677e-05,11,0
10.764,-7.380417000272545e-05,11,0
10.766,-6.895855772465892e-05,11,0
10.768,-6.396161486803559e-05,11,0
10.77,-5.885479747793697e-05,11,0
10.772,-5.367148331630726e-05,11,0
10.774,-4.844102486180334e-05,11,0
10.776,-4.3192666107846665e-05,11,0
10.778,-3.795867925331953e-05,11,0
10.78,-3.277637604622136e-05,11,0
10.782,-2.768900191553579e-05,11,0
10.784,-2.2745857896190343e-05,11,0
