t_s,sinal_filtrado,janela
15.19,-0.0001376161568167097,31
15.192,-0.0001407379614590786,31
15.194,-0.00014252536617144596,31
15.196,-0.0001429759812999982,31
15.198,-0.00014213432385466003,31
15.2,-0.0001400896255836482,31
15.202,-0.00013697059447841342,31
15.204,-0.00013293784243687673,31
15.206,-0.00012817487577104292,31
15.208,-0.00012287855581767803,31
15.21,-0.00011724978278975484,31
15.212,-0.00011148491399588312,31
15.214,-0.00010576820557477872,31
15.216,-0.00010026542604402672,31
15.218,-9.511872935667837e-05,31
15.22,-9.044287424964255e-05,31
15.222,-8.632290924364572e-05,31
15.224,-8.28134614154179e-05,31
15.226,-7.993972296390225e-05,31
15.228,-7.770011801232977e-05,31
15.23,-7.607050593967193e-05,31
15.232,-7.500970414996518e-05,31
15.234,-7.446609231343613e-05,31
15.236,-7.438498848082758e-05,31
15.238,-7.471626656591183e-05,31
15.24,-7.542137391023416e-05,31
15.242,-7.64787095464187e-05,31
15.244,-7.788640929773697e-05,31
15.246,-7.966196340155902e-05,31
15.248,-8.183863101894574e-05,31
15.25,-8.44591303389236e-05,31
15.252,-8.756743598318931e-05,31
15.254,-9.119966349225184e-05,31
15.256,-9.53750039696001e-05,31
15.258,-0.00010008756771020563,31
15.26,-0.00010529986240229938,31
15.262,-0.00011093847818622249,31
15.264,-0.00011689235912836244,31
15.266,-0.0001230138132115066,31
15.268,-0.0001291221991263801,31
15.27,-0.0001350100773352278,31
15.272,-0.00014045151771019683,31
15.274,-0.00014521215142045623,31
15.276,-0.00014906038708658535,31
15.278,-0.00015177901116081687,31
15.28,-0.00015317626616221698,31
15.282,-0.00015309553730275097,31
15.284,-0.00015142297294313135,31
15.286,-0.00014809263408613723,31
15.288,-0.0001430890315340093,31
15.29,-0.00013644713918448898,31
15.292,-0.00012825017602184852,31
15.294,-0.00011862561581348745,31
15.296,-0.00010773996214156784,31
15.298,-9.57927739191296e-05,31
15.3,-8.301025931998251e-05,31
15.302,-6.963854740593983e-05,31
15.304,-5.593658685734983e-05,31
15.306,-4.216858338080022e-05,31
15.308,-2.859599708043703e-05,31
15.31,-1.5469329057857416e-05,31
15.312,-3.020122951720296e-06,31
15.314,8.546316268603272e-06,31
15.316,1.9057068345117483e-05,31
15.318,2.8376382892970755e-05,31
15.32,3.640906024486426e-05,31
15.322,4.31024546132401e-05,31
15.324,4.84470721853484e-05,31
15.326,5.247563616426809e-05,31
15.328,5.526043867588492e-05,31
15.33,5.690884640973385e-05,31
15.332,5.755697077312975e-05,31
15.334,5.7361716871734414e-05,31
15.336,5.64916306469614e-05,31
15.338,5.511711294836492e-05,31
15.34,5.34006367691416e-05,31
15.342,5.148759850937944e-05,31
15.344,4.949837681358984e-05,31
15.346,4.7522080177342816e-05,31
15.348,4.561235292570408e-05,31
15.35,4.378549113082106e-05,31
15.352,4.202099545670851e-05,31
15.354,4.026454296334068e-05,31
15.356,3.8433185358307834e-05,31
15.358,3.6422397869431274e-05,31
15.36,3.41144603278772e-05,31
15.362,3.1387588271157653e-05,31
15.364,2.812523382625335e-05,31
15.366,2.4224986649576192e-05,31
15.368,1.9606482460705466e-05,31
15.37,1.4217704757213894e-05,31
15.372,8.039135829078983e-06,31
15.374,1.0854305678347752e-06,31
15.376,-6.5953903032861824e-06,31
15.378,-1.492489890836205e-05,31
15.38,-2.379878945379649e-05,31
15.382,-3.309227821843136e-05,31
15.384,-4.266570231035821e-05,31
15.386,-5.236978284493341e-05,31
15.388,-6.20502105328618e-05,31
15.39,-7.155142772660296e-05,31
15.392,-8.071970443888713e-05,31
15.394,-8.940578919457623e-05,31
15.396,-9.746748669960994e-05,31
15.398,-0.00010477244567274597,31
15.4,-0.00011120128589539545,31
15.402,-0.00011665104565940406,31
15.404,-0.00012103885098072884,31
15.406,-0.00012430569275027228,31
15.408,-0.00012642018761551703,31
15.41,-0.00012738212341194635,31
15.412,-0.00012722543993350552,31
15.414,-0.00012602015707578607,31
15.416,-0.00012387275740821703,31
15.418,-0.00012092469163545036,31
15.42,-0.00011734891002563048,31
15.422,-0.00011334452096877596,31
15.424,-0.00010912981497248512,31
15.426,-0.00010493400297038697,31
15.428,-0.000100988113649221,31
15.43,-9.751554764821088e-05,31
15.432,-9.472277282758856e-05,31
15.434,-9.27905690852078e-05,31
15.436,-9.186611669548318e-05,31
15.438,-9.205610889325197e-05,31
15.44,-9.34210144162032e-05,31
15.442,-9.59706539818021e-05,31
15.444,-9.966134964683898e-05,31
15.446,-0.0001043949595155436,31
15.448,-0.0001100200427725118,31
15.45,-0.00011633523042868863,31
15.452,-0.00012309470707231687,31
15.454,-0.00013001561241287885,31
15.456,-0.00013678712991480383,31
15.458,-0.00014308098859529633,31
15.46,-0.0001485630413080844,31
15.462,-0.00015290550650574075,31
15.464,-0.00015579939187555897,31
15.466,-0.0001569665908415285,31
15.468,-0.00015617117139834336,31
15.47,-0.00015322942850166767,31
15.472,-0.00014801830423547354,31
15.474,-0.00014048179384955052,31
15.476,-0.00013063498069048867,31
15.478,-0.00011856540381807512,31
15.48,-0.00010443157126025589,31
15.482,-8.845858866056296e-05,31
15.484,-7.093105078616415e-05,31
15.486,-5.218349880249302e-05,31
15.488,-3.258885761760424e-05,31
15.49,-1.2545355406385761e-05,31
15.492,7.5374717954223905e-06,31
15.494,2.725297089777784e-05,31
15.496,4.62109588915931e-05,31
