t_s,sinal_filtrado,janela,classificacao
36.498,1.5412617598790103e-05,73,1
36.5,1.5748087734302468e-05,74,0
36.502,1.618222867576012e-05,74,0
36.504,1.6681663501984615e-05,74,0
36.506,1.7213774971428833e-05,74,0
36.508,1.774832953337469e-05,74,0
36.51,1.8258863380004057e-05,74,0
36.512,1.872374109321124e-05,74,0
36.514,1.9126828193908902e-05,74,0
36.516,1.9457762677095856e-05,74,0
36.518,1.971184175333588e-05,74,0
36.52,1.988954190274744e-05,74,0
36.522,1.9995689092932663e-05,74,0
36.524,2.0038332434844992e-05,74,0
36.526,2.0027444061086984e-05,74,0
36.528,1.997362070389799e-05,74,0
36.53,1.9886964535388305e-05,74,0
36.532,1.9776278990225374e-05,74,0
36.534,1.9648642922235597e-05,74,0
36.536,1.9509335248457703e-05,74,0
36.538,1.9362008633537795e-05,74,0
36.54,1.9208993419781413e-05,74,0
36.542,1.905163714612416e-05,74,0
36.544,1.8890600781036136e-05,74,0
36.546,1.8726031794631645e-05,74,0
36.548,1.855756034618955e-05,74,0
36.55,1.838413856600084e-05,74,0
36.552,1.8203813823977048e-05,74,0
36.554,1.8013534368335685e-05,74,0
36.556,1.7809038763076237e-05,74,0
36.558,1.7584833943919176e-05,74,0
36.56,1.733424850782521e-05,74,0
36.562,1.7049555710518426e-05,74,0
36.564,1.6722192335985754e-05,74,0
36.566,1.6343143893806575e-05,74,0
36.568,1.5903585421086252e-05,74,0
36.57,1.539581906391557e-05,74,0
36.572,1.4814440070108212e-05,74,0
36.574,1.4157554357602591e-05,74,0
36.576,1.342782215101564e-05,74,0
36.578,1.2633117466739224e-05,74,0
36.58,1.178665009932694e-05,74,0
36.582,1.0906486154806548e-05,74,0
36.584,1.001451361600406e-05,74,0
36.586,9.134993751620233e-06,74,0
36.588,8.292879952653411e-06,74,0
36.59,7.51207828262904e-06,74,0
36.592,6.813809301318002e-06,74,0
36.594,6.21522867561936e-06,74,0
36.596,5.7284562111880895e-06,74,0
36.598,5.360128731380456e-06,74,0
36.6,5.1115241554090565e-06,74,0
36.602,4.979201804680992e-06,74,0
36.604,4.955997934781307e-06,74,0
36.606,5.032167135075718e-06,74,0
36.608,5.196496556773644e-06,74,0
36.61,5.437296452437614e-06,74,0
36.612,5.743225258081616e-06,74,0
36.614,6.1039305260416e-06,74,0
36.616,6.510516078642838e-06,74,0
36.618,6.955895663304132e-06,74,0
36.62,7.435119937344787e-06,74,0
36.622,7.945725740323722e-06,74,0
36.624,8.488081287322589e-06,74,0
36.626,9.065641096928798e-06,74,0
36.628,9.684994454143393e-06,74,0
36.63,1.0355588889851135e-05,74,0
36.632,1.1089050354039204e-05,74,0
36.634,1.1898101896255666e-05,74,0
36.636,1.2795156798235906e-05,74,0
36.638,1.3790687627172708e-05,74,0
36.64,1.4891464614164916e-05,74,0
36.642,1.6098763829029538e-05,74,0
36.644,1.740667973866274e-05,74,0
36.646,1.8800706595322183e-05,74,0
36.648,2.0256761654569832e-05,74,0
36.65,2.1740818093130896e-05,74,0
36.652,2.320928824326768e-05,74,0
36.654,2.461023196472127e-05,74,0
36.656,2.588537975726401e-05,74,0
36.658,2.6972890718553624e-05,74,0
36.66,2.7810710329118143e-05,74,0
36.662,2.834032568643195e-05,74,0
36.664,2.8510631005325184e-05,74,0
36.666,2.8281542941937363e-05,74,0
36.668,2.76269909967568e-05,74,0
36.67,2.653698362626881e-05,74,0
36.672,2.501859147604688e-05,74,0
36.674,2.309582871110375e-05,74,0
36.676,2.080850170776432e-05,74,0
36.678,1.821013522460995e-05,74,0
36.68,1.536512492860792e-05,74,0
36.682,1.234534207730188e-05,74,0
36.684,9.226513758049776e-06,74,0
36.686,6.08474218899194e-06,74,0
36.688,2.9934507949645315e-06,74,0
36.69,2.0894799950946306e-08,74,0
36.692,-2.771749643535532e-06,74,0
36.694,-5.3317561835178526e-06,74,0
36.696,-7.6157296819002116e-06,74,0
36.698,-9.590052108293285e-06,74,0
36.7,-1.1230936524163142e-05,74,0
36.702,-1.2524108301244472e-05,74,0
36.704,-1.3464110162357576e-05,74,0
36.706,-1.4053220960895584e-05,74,0
36.708,-1.4299996548835858e-05,74,0
36.71,-1.4217490360337745e-05,74,0
36.712,-1.382127952428542e-05,74,0
36.714,-1.3127482511321876e-05,74,0
36.716,-1.2150985133905795e-05,74,0
36.718,-1.0904087501374664e-05,74,0
36.72,-9.395753919170986e-06,74,0
36.722,-7.631599552407482e-06,74,0
36.724,-5.614675214690852e-06,74,0
36.726,-3.347006661942893e-06,74,0
36.728,-8.317258761560109e-07,74,0
36.73,1.9244641641860846e-06,74,0
36.732,4.908804918250863e-06,74,0
36.734,8.100308750230515e-06,74,0
